Dataseed	minfreq	base_freq	base_freq_min	base_freq_max	fbtype	exec_max_sample_rate	exec_ignore_low_sr_samples	use_training_form	exec_n_ver_n_task_use_aug_dataset_dir_preprocess	nbands	wintime_steptime_dataset_kwargs	use_full_mfcc	test_operators	ontology	# insts (TRAIN)	# insts (TEST)	class_counts (TRAIN)	class_counts (TEST)	n_features	channel_size	T(entropy,2,0.01,0.4)train_accuracy	T(entropy,2,0.01,0.4)K	T(entropy,2,0.01,0.4)accuracy	T(entropy,2,0.01,0.4)macro_sensitivity	T(entropy,2,0.01,0.4)safe_macro_sensitivity	T(entropy,2,0.01,0.4)safe_macro_specificity	T(entropy,2,0.01,0.4)safe_macro_PPV	T(entropy,2,0.01,0.4)safe_macro_NPV	T(entropy,2,0.01,0.4)safe_macro_F1	T(entropy,2,0.01,0.4)n_nodes	T(entropy,2,0.01,0.4)t	T(entropy,2,0.01,0.4)hash	T(entropy,2,0.01,0.5)train_accuracy	T(entropy,2,0.01,0.5)K	T(entropy,2,0.01,0.5)accuracy	T(entropy,2,0.01,0.5)macro_sensitivity	T(entropy,2,0.01,0.5)safe_macro_sensitivity	T(entropy,2,0.01,0.5)safe_macro_specificity	T(entropy,2,0.01,0.5)safe_macro_PPV	T(entropy,2,0.01,0.5)safe_macro_NPV	T(entropy,2,0.01,0.5)safe_macro_F1	T(entropy,2,0.01,0.5)n_nodes	T(entropy,2,0.01,0.5)t	T(entropy,2,0.01,0.5)hash	T(entropy,2,0.01,0.6)train_accuracy	T(entropy,2,0.01,0.6)K	T(entropy,2,0.01,0.6)accuracy	T(entropy,2,0.01,0.6)macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_specificity	T(entropy,2,0.01,0.6)safe_macro_PPV	T(entropy,2,0.01,0.6)safe_macro_NPV	T(entropy,2,0.01,0.6)safe_macro_F1	T(entropy,2,0.01,0.6)n_nodes	T(entropy,2,0.01,0.6)t	T(entropy,2,0.01,0.6)hash	T(entropy,4,0.01,0.4)train_accuracy	T(entropy,4,0.01,0.4)K	T(entropy,4,0.01,0.4)accuracy	T(entropy,4,0.01,0.4)macro_sensitivity	T(entropy,4,0.01,0.4)safe_macro_sensitivity	T(entropy,4,0.01,0.4)safe_macro_specificity	T(entropy,4,0.01,0.4)safe_macro_PPV	T(entropy,4,0.01,0.4)safe_macro_NPV	T(entropy,4,0.01,0.4)safe_macro_F1	T(entropy,4,0.01,0.4)n_nodes	T(entropy,4,0.01,0.4)t	T(entropy,4,0.01,0.4)hash	T(entropy,4,0.01,0.5)train_accuracy	T(entropy,4,0.01,0.5)K	T(entropy,4,0.01,0.5)accuracy	T(entropy,4,0.01,0.5)macro_sensitivity	T(entropy,4,0.01,0.5)safe_macro_sensitivity	T(entropy,4,0.01,0.5)safe_macro_specificity	T(entropy,4,0.01,0.5)safe_macro_PPV	T(entropy,4,0.01,0.5)safe_macro_NPV	T(entropy,4,0.01,0.5)safe_macro_F1	T(entropy,4,0.01,0.5)n_nodes	T(entropy,4,0.01,0.5)t	T(entropy,4,0.01,0.5)hash	T(entropy,4,0.01,0.6)train_accuracy	T(entropy,4,0.01,0.6)K	T(entropy,4,0.01,0.6)accuracy	T(entropy,4,0.01,0.6)macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_specificity	T(entropy,4,0.01,0.6)safe_macro_PPV	T(entropy,4,0.01,0.6)safe_macro_NPV	T(entropy,4,0.01,0.6)safe_macro_F1	T(entropy,4,0.01,0.6)n_nodes	T(entropy,4,0.01,0.6)t	T(entropy,4,0.01,0.6)hash	RF(0.7,50,half,all)train_accuracy	RF(0.7,50,half,all)K	RF(0.7,50,half,all)accuracy	RF(0.7,50,half,all)macro_sensitivity	RF(0.7,50,half,all)safe_macro_sensitivity	RF(0.7,50,half,all)safe_macro_specificity	RF(0.7,50,half,all)safe_macro_PPV	RF(0.7,50,half,all)safe_macro_NPV	RF(0.7,50,half,all)safe_macro_F1	RF(0.7,50,half,all)oob_error	RF(0.7,50,half,all)n_nodes	RF(0.7,50,half,all)σ² train_accuracy	RF(0.7,50,half,all)σ² K	RF(0.7,50,half,all)σ² accuracy	RF(0.7,50,half,all)σ² macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_specificity	RF(0.7,50,half,all)σ² safe_macro_PPV	RF(0.7,50,half,all)σ² safe_macro_NPV	RF(0.7,50,half,all)σ² safe_macro_F1	RF(0.7,50,half,all)σ² oob_error	RF(0.7,50,half,all)σ² n_nodes	RF(0.7,50,half,all)t	RF(0.7,50,half,all)hash	
2	20.0	fft	200	700	fcmel	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	98.18	71.43	85.71	85.71	78.57	92.86	91.67	81.25	84.62	13	0.999	51d0d19dc7cc2249bce9bf541a1955148cc961e4e3e41eb2f35d870351969675	90.91	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	7	0.6	9d64cee12d47e64114bd9d4f5ed0773f0286a624b29c8c2829408ba1e9042422	86.36	57.14	78.57	78.57	78.57	78.57	78.57	78.57	78.57	5	0.597	0009c012080cf3ee559cc4c0bec76c35fc8518ca2a2542dedb94f8d7ae5360bf	96.36	64.29	82.14	82.14	71.43	92.86	90.91	76.47	80.0	13	0.906	5f0b0cc4dbdf8efafc550fcac0870409ebc76535bbd7a6b74e18d8c35b478fe6	90.91	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	7	0.682	9d64cee12d47e64114bd9d4f5ed0773f0286a624b29c8c2829408ba1e9042422	86.36	57.14	78.57	78.57	78.57	78.57	78.57	78.57	78.57	5	0.497	0009c012080cf3ee559cc4c0bec76c35fc8518ca2a2542dedb94f8d7ae5360bf	99.82	64.29	82.14	82.14	78.57	85.71	84.54	80.29	81.35	10.36	63920.0	0.0	0.51	0.13	0.13	0.51	0.0	0.01	0.29	0.19	0.04	23720.0	12.83	("13c63a73e8e9549591b4635b2e6b0326c8b8203e679b0b8bd7ed2c2e85dabf12", "a87d521cb326070f08b580de73e33b7b354944af010178cdc13212003b7bd5cf", "6407f476248b639edfca8cb67aee0d787bbf558e771aca3be5749a832f4a4096", "59af38cc4ee1bbf4d1f185eb882ad7d3ba95499c33243de608848d9bd8d948ef", "2ae29b34505d6eaa5f1ab6aa0079d398177718fde59d4e5609bf339868e2ab37")	
3	20.0	fft	200	700	fcmel	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	97.27	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	11	0.772	47d80f4b1c36cd19d89919f48129e539f19fe0b901f3a8de8e4b4364335b54de	97.27	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	11	0.851	47d80f4b1c36cd19d89919f48129e539f19fe0b901f3a8de8e4b4364335b54de	84.55	64.29	82.14	82.14	92.86	71.43	76.47	90.91	83.87	3	0.063	bb5d9e1a34941eb0dfea2fdc180cb297132fb2db6698c794c994cf1462c5a16d	97.27	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	11	0.739	47d80f4b1c36cd19d89919f48129e539f19fe0b901f3a8de8e4b4364335b54de	97.27	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	11	0.817	47d80f4b1c36cd19d89919f48129e539f19fe0b901f3a8de8e4b4364335b54de	84.55	64.29	82.14	82.14	92.86	71.43	76.47	90.91	83.87	3	0.058	bb5d9e1a34941eb0dfea2fdc180cb297132fb2db6698c794c994cf1462c5a16d	100.0	84.29	92.14	92.14	90.0	94.29	94.18	90.55	91.95	13.27	59080.0	0.0	0.1	0.03	0.03	0.15	0.1	0.11	0.1	0.03	0.03	34520.0	9.989	("85b95f4b1861743e50bfcf6bc306d4516285be82579d41b5863e7d612cf1a1eb", "a1d0b8314d82c222c2580e3ef55451335bddb5b3c87bfa36c9c9613df24cf46b", "be3ab24750301f3cb7a15a924b20460d69f47b02d977cf40e44214d6a57e540b", "737c8ccc116d4ca0af5b4479ba1ec77a7ee918dc347a4d83b7b2e6b4644d6bda", "ea15b6219f22489262f7e8f9ee8907456e1330a503acf243bcdb4b3ed8a5deb0")	
4	20.0	fft	200	700	fcmel	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	95.45	57.14	78.57	78.57	71.43	85.71	83.33	75.0	76.92	7	0.631	14c39a10e1ca3edf6b994340dfbf07a3b7bbe9fff0b5f81806e0977617bb6739	95.45	57.14	78.57	78.57	71.43	85.71	83.33	75.0	76.92	7	0.607	14c39a10e1ca3edf6b994340dfbf07a3b7bbe9fff0b5f81806e0977617bb6739	90.0	50.0	75.0	75.0	64.29	85.71	81.82	70.59	72.0	5	0.616	139d7b7b2fe847076d0138aa26b91299fc1f34f448e90a7facbeb364504100ce	95.45	57.14	78.57	78.57	71.43	85.71	83.33	75.0	76.92	7	0.588	14c39a10e1ca3edf6b994340dfbf07a3b7bbe9fff0b5f81806e0977617bb6739	95.45	57.14	78.57	78.57	71.43	85.71	83.33	75.0	76.92	7	0.676	14c39a10e1ca3edf6b994340dfbf07a3b7bbe9fff0b5f81806e0977617bb6739	90.0	50.0	75.0	75.0	64.29	85.71	81.82	70.59	72.0	5	0.44	139d7b7b2fe847076d0138aa26b91299fc1f34f448e90a7facbeb364504100ce	100.0	64.29	82.14	82.14	75.71	88.57	87.03	78.54	80.9	7.09	58160.0	0.0	0.26	0.06	0.06	0.15	0.15	0.15	0.07	0.08	0.01	37880.0	11.639	("76e32698bfaafa98e1c5aed9582c418280584df2bdb9dd999ce02b05d8d86f37", "6aebc22eda43fda639a90456874b656442b58d44c464d0eeffb2830d45c01a9b", "801da24b637e9159e1aede917d5c914a2cfc7bc2edf766720d920825095f0a81", "4959f3c1eb18004847a147f96d376b1f45af1cd05e3764595c36e0218fb8f22f", "1e22ad26a1ceeca0d8b719050a5ea99ac55a9ae9729d8d9035f488df45c6a53a")	
5	20.0	fft	200	700	fcmel	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	96.36	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	11	0.755	a56ceb26fe5dfb03d685b0839b3b1d60ee39a631cdfbc5fd6d5715fa9ac4fc5d	92.73	57.14	78.57	78.57	100.0	57.14	70.0	100.0	82.35	7	0.553	9cb160ba80aa6db43d48b9dff5fd1c7b8cbd61c0878002d8a0ac7d3d2ceee199	80.91	35.71	67.86	67.86	100.0	35.71	60.87	100.0	75.68	3	0.067	06e0cb835fd897394f7ab4761a0ef6febe3ff1dd39ed0ab4383d94babf50f7bd	96.36	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	9	0.822	caf4125ee17b7754d0440e9bd315f3ff79c182c6d8d96ca6eb81ce7b4904da67	92.73	57.14	78.57	78.57	100.0	57.14	70.0	100.0	82.35	7	0.536	9cb160ba80aa6db43d48b9dff5fd1c7b8cbd61c0878002d8a0ac7d3d2ceee199	80.91	35.71	67.86	67.86	100.0	35.71	60.87	100.0	75.68	3	0.068	06e0cb835fd897394f7ab4761a0ef6febe3ff1dd39ed0ab4383d94babf50f7bd	99.82	81.43	90.71	90.71	92.86	88.57	89.35	92.81	90.92	10.55	58560.0	0.0	0.41	0.1	0.1	0.26	0.41	0.26	0.23	0.09	0.02	34680.0	11.977	("d2218a6fc3eafba9d3c56a883e325150f078ec181f42bfd96fdfb1c5fd7e1002", "654a65f36ee54d2d509c4f14c474bb28b7e8586eab7875502a6199a25621c833", "accac80bfb563f1980dc1aa7ca5ccda0e86f11c8340a53120907c2210dd70bfe", "c018ce21865c71cf9c1556d6c5844de58244cf6c3c98a31808782c12f1a87808", "52175eccb90dc59f7a2611b089c3f4382b4e35b63609292286dfc09aa336a024")	
6	20.0	fft	200	700	fcmel	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	97.27	71.43	85.71	85.71	92.86	78.57	81.25	91.67	86.67	11	0.805	53e1ff494228f9c139a1718e8ef88036f2359dc8e11b6a6a932c95f61663ed86	93.64	71.43	85.71	85.71	92.86	78.57	81.25	91.67	86.67	7	0.644	16ec7879ee2ecfab2acae97fd056c94a0bf6921f07e6c6979191f22f808f3063	93.64	71.43	85.71	85.71	92.86	78.57	81.25	91.67	86.67	7	0.749	16ec7879ee2ecfab2acae97fd056c94a0bf6921f07e6c6979191f22f808f3063	95.45	71.43	85.71	85.71	92.86	78.57	81.25	91.67	86.67	9	0.769	32e2252b8127f4089ffdf1f7e2b51e004061e1e4d5774e50a4fd99cd1346441c	93.64	71.43	85.71	85.71	92.86	78.57	81.25	91.67	86.67	7	0.696	16ec7879ee2ecfab2acae97fd056c94a0bf6921f07e6c6979191f22f808f3063	93.64	71.43	85.71	85.71	92.86	78.57	81.25	91.67	86.67	7	0.641	16ec7879ee2ecfab2acae97fd056c94a0bf6921f07e6c6979191f22f808f3063	99.82	84.29	92.14	92.14	100.0	84.29	86.47	100.0	92.73	9.82	62120.0	0.0	0.1	0.03	0.03	0.0	0.1	0.05	0.0	0.02	0.01	20520.0	12.219	("5c1d6af92ce8a9414858bef4719c88324f2dda97966604c7916ed6e24e240055", "ab4678ca951e1e7ed22ff864d4ac70fac0edb1b8d223b992093e7c83e70948ee", "a78a4239edd6039f20cc7bab5938b9e30e46ccff8e632297424f7a402a4d008b", "3fe944c34e86ee25147bcf6c26ca892eedbd412dddd3bcbf24196d7c56304002", "77d2f36ec364bd7b243777caddec915e7664f6d3c24732dc327a92854cc6b57b")	
7	20.0	fft	200	700	fcmel	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	94.55	78.57	89.29	89.29	85.71	92.86	92.31	86.67	88.89	9	0.739	2f43cbdd84c6260dc2d8b22d2601ce80ddcab9488494eb4adf527602eef98912	90.91	78.57	89.29	89.29	85.71	92.86	92.31	86.67	88.89	7	0.567	1aec69848abc903ce4f4d095e7f3dfba9f214de92c2928dec6dc0d77dbdc5828	90.91	78.57	89.29	89.29	85.71	92.86	92.31	86.67	88.89	7	0.712	1aec69848abc903ce4f4d095e7f3dfba9f214de92c2928dec6dc0d77dbdc5828	94.55	78.57	89.29	89.29	85.71	92.86	92.31	86.67	88.89	9	0.747	2f43cbdd84c6260dc2d8b22d2601ce80ddcab9488494eb4adf527602eef98912	90.91	78.57	89.29	89.29	85.71	92.86	92.31	86.67	88.89	7	0.563	1aec69848abc903ce4f4d095e7f3dfba9f214de92c2928dec6dc0d77dbdc5828	90.91	78.57	89.29	89.29	85.71	92.86	92.31	86.67	88.89	7	0.641	1aec69848abc903ce4f4d095e7f3dfba9f214de92c2928dec6dc0d77dbdc5828	99.82	85.71	92.86	92.86	92.86	92.86	93.05	92.84	92.9	13.45	65480.0	0.0	0.26	0.06	0.06	0.0	0.26	0.22	0.0	0.06	0.04	21320.0	14.14	("1bf2c797b371d29e8d0d70eb0fb33145a94862fc7f2d7324a0f09b17b0599b92", "4e7cf801df27ab77f37da861126b1aa6ccb36b52c8d5cb1b4c2c65f59b60a568", "a3702f58b92dee584857301dc3ff0fa118538a5759db97657efdb8f7fcdc54c5", "905b1307a9406d2e5070a9404d46b4cd160489653a1f696cbe04291b4fc5bdd2", "f29ad2fb6eae7fec8a91627821b1674c6d37b0da526dcef6e07b57ac2edd5958")	
8	20.0	fft	200	700	fcmel	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	98.18	57.14	78.57	78.57	85.71	71.43	75.0	83.33	80.0	11	0.732	a4c05a2d602175fc2569f6e0a35191e569723bfc53f4449b42dce37cd5edc63f	94.55	42.86	71.43	71.43	71.43	71.43	71.43	71.43	71.43	7	0.617	71d6d6ceac12fdec2cc95c31cd4f2c29b971d862e600df28153439f6023ccf3e	94.55	42.86	71.43	71.43	71.43	71.43	71.43	71.43	71.43	7	0.745	71d6d6ceac12fdec2cc95c31cd4f2c29b971d862e600df28153439f6023ccf3e	96.36	57.14	78.57	78.57	85.71	71.43	75.0	83.33	80.0	9	0.681	9e632cf9d1e6f02fb2d44a4f1e695b0d6ef203933b71ed119ca13e186e4f7fcb	94.55	42.86	71.43	71.43	71.43	71.43	71.43	71.43	71.43	7	0.614	71d6d6ceac12fdec2cc95c31cd4f2c29b971d862e600df28153439f6023ccf3e	94.55	42.86	71.43	71.43	71.43	71.43	71.43	71.43	71.43	7	0.623	71d6d6ceac12fdec2cc95c31cd4f2c29b971d862e600df28153439f6023ccf3e	100.0	78.57	89.29	89.29	100.0	78.57	82.47	100.0	90.36	9.64	60800.0	0.0	0.26	0.06	0.06	0.0	0.26	0.12	0.0	0.04	0.02	17600.0	11.322	("468c88051f1844abfaf0fc7d286fe0c9e895b1bfc3ab422a951226f549aa5fde", "590672f5921c0af6b609163d29923ffd69cd20505d7c3efab4f345ebfabcfb53", "179e48401863aa5f301bb4254871e54e2609cdd6862292a59020efe23d08d1ba", "cf9973e9f282dddfd9db00c655ee397387603b7773f09ca37a9388762becaa12", "eb05543461326fdf30be57261a8b6ed82d616e73051d483f43eb407aa89b383e")	
9	20.0	fft	200	700	fcmel	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	93.64	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	7	0.591	c9970cd4ff4f49a9779b368044bd7a518e2abab0f25dbb6200b9799fc1d5b161	90.0	57.14	78.57	78.57	78.57	78.57	78.57	78.57	78.57	5	0.497	37b9a437efd2513558411c0fd4a64a855d96bf6e8ab08efa10ddf02e9e48a7ae	90.0	57.14	78.57	78.57	78.57	78.57	78.57	78.57	78.57	5	0.567	37b9a437efd2513558411c0fd4a64a855d96bf6e8ab08efa10ddf02e9e48a7ae	93.64	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	7	0.586	c9970cd4ff4f49a9779b368044bd7a518e2abab0f25dbb6200b9799fc1d5b161	90.0	57.14	78.57	78.57	78.57	78.57	78.57	78.57	78.57	5	0.568	37b9a437efd2513558411c0fd4a64a855d96bf6e8ab08efa10ddf02e9e48a7ae	90.0	57.14	78.57	78.57	78.57	78.57	78.57	78.57	78.57	5	0.473	37b9a437efd2513558411c0fd4a64a855d96bf6e8ab08efa10ddf02e9e48a7ae	99.82	81.43	90.71	90.71	95.71	85.71	87.0	95.38	91.13	8.55	61760.0	0.0	0.15	0.04	0.04	0.15	0.0	0.0	0.18	0.04	0.02	30480.0	12.787	("11e202cea5299336702d9f42ee6f48dab123f3e284564e1c00c5b07e49f8226b", "38a804d255391e8bb45e0b18e1ef9a35338273fb3b2b99749d7d3f5f0dd18107", "40c734c737d30cb55e45ef8f93153056f1ea421d1853a768aecb06b3a3808208", "fe5433769da7e3713bd9a1714456c527298629e634cd8313bccbe1ac05e24658", "70700cf8729ab8e97b8d092a7e2b4c4a8e59191d3c97f7432195ef6e68034679")	
10	20.0	fft	200	700	fcmel	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	95.45	42.86	71.43	71.43	78.57	64.29	68.75	75.0	73.33	13	0.984	2cda9fc53cbfb5c6bc34bda9c38501f8afb6c7d2bca49403181642e8a6e2f979	90.91	50.0	75.0	75.0	92.86	57.14	68.42	88.89	78.79	7	0.547	b099e63c7ef7b7da799afc0a93a9946dcd4c456a12ff4cfb769d7004a4f557d2	88.18	71.43	85.71	85.71	85.71	85.71	85.71	85.71	85.71	5	0.502	3230e6d88bc7ab803c283f3d0aa78253800e67987243228fd7f8bf63881e7858	93.64	64.29	82.14	82.14	92.86	71.43	76.47	90.91	83.87	11	1.108	86cbc115bab5e79a6fdbbdea203bc730b81584611e1c902bbb68da6f6e15a128	90.0	71.43	85.71	85.71	100.0	71.43	77.78	100.0	87.5	7	0.581	ed1b41ffc2d384d23bb8c1e4c6dd91b583b14a93e3b62ccced44f57d61b6e6fc	88.18	71.43	85.71	85.71	85.71	85.71	85.71	85.71	85.71	5	0.497	3230e6d88bc7ab803c283f3d0aa78253800e67987243228fd7f8bf63881e7858	99.82	80.0	90.0	90.0	94.29	85.71	86.99	93.83	90.43	12.55	66200.0	0.0	0.36	0.09	0.09	0.1	0.26	0.17	0.12	0.07	0.04	10800.0	13.333	("60f23269807c90ceed2573411cdce7d8a0757491e12899d85e91c52fe98aae5b", "238a38ee62983c6f0156662679c84f33a57e7fa46c69fb0ef33bbdadb0a36c74", "bc88b0a935803d80962ef9f14d255f3a7474866311e39df4cf6aac03fda68002", "6ad18362c755a7b88df5c609dbe85da04d7d9372ba539fb0245367ab3a7fb5ab", "e5397f69d9b7e294a84e57a33f7fc3749db1dc444673e1e0b15c93fdb97ef92f")	
1	20.0	fft	200	700	semitone	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	94.55	71.43	85.71	85.71	85.71	85.71	85.71	85.71	85.71	9	1.081	713a6c4654c07342b783bc38cf49b9a72dcbd59f7dc28748a8014b8b212648a2	85.45	42.86	71.43	71.43	78.57	64.29	68.75	75.0	73.33	5	0.507	a64df790e5b421212a256dfdbcb5722574308c639d1081628a3b1f201bd57fab	85.45	42.86	71.43	71.43	78.57	64.29	68.75	75.0	73.33	5	0.555	a64df790e5b421212a256dfdbcb5722574308c639d1081628a3b1f201bd57fab	94.55	71.43	85.71	85.71	85.71	85.71	85.71	85.71	85.71	9	0.83	713a6c4654c07342b783bc38cf49b9a72dcbd59f7dc28748a8014b8b212648a2	85.45	42.86	71.43	71.43	78.57	64.29	68.75	75.0	73.33	5	0.498	a64df790e5b421212a256dfdbcb5722574308c639d1081628a3b1f201bd57fab	85.45	42.86	71.43	71.43	78.57	64.29	68.75	75.0	73.33	5	0.553	a64df790e5b421212a256dfdbcb5722574308c639d1081628a3b1f201bd57fab	99.64	75.71	87.86	87.86	84.29	91.43	90.73	85.64	87.29	10.91	64560.0	0.0	0.92	0.23	0.23	0.61	0.1	0.12	0.44	0.28	0.03	8480.0	12.346	("cafac98c6e1e115882f519007eebf35de97e22f21b0baf1cadcc252f7dd00f96", "b0986d8be9b170ad9470a8a3947f5dc9655adb955a8982a82496e9ad1d8e1786", "93bcf3afdb3de044d7e4c0c2d996b906e6cfcc4410cf1be935a091f7e61a5717", "d15c68a738d4f2431b15166464d4b0065dc24d4cf8f8f7e78efa72c8e0a7a980", "c4764584594c3a5c99fdf687325525336b0a70d31e01118d7e0164d255ba473d")	
2	20.0	fft	200	700	semitone	8000	true	stump_with_memoization	("c",2,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	96.36	50.0	75.0	75.0	78.57	71.43	73.33	76.92	75.86	15	1.339	4c8e4cf49ac4578aa03db5c5c79a0647255d765d65a1830f4ae07b5caddc3c8b	96.36	50.0	75.0	75.0	78.57	71.43	73.33	76.92	75.86	15	1.127	4c8e4cf49ac4578aa03db5c5c79a0647255d765d65a1830f4ae07b5caddc3c8b	81.82	57.14	78.57	78.57	92.86	64.29	72.22	90.0	81.25	5	0.572	bcb89bbaaa691e0d21e452e8332a27ec7618264793aff33a7446d01f728c0691	96.36	57.14	78.57	78.57	85.71	71.43	75.0	83.33	80.0	13	1.187	a1e464f7e17b82872247526201bbf409d10eff3b2c566ca9851b739bafa3c5b3	96.36	57.14	78.57	78.57	85.71	71.43	75.0	83.33	80.0	13	1.1	a1e464f7e17b82872247526201bbf409d10eff3b2c566ca9851b739bafa3c5b3	81.82	57.14	78.57	78.57	92.86	64.29	72.22	90.0	81.25	5	0.574	bcb89bbaaa691e0d21e452e8332a27ec7618264793aff33a7446d01f728c0691	99.82	67.14	83.57	83.57	87.14	80.0	81.39	86.25	84.13	11.45	66720.0	0.0	0.15	0.04	0.04	0.1	0.1	0.06	0.09	0.04	0.02	17520.0	11.84	("40d55ecbfc06d1ebe816bfbf390ef046d6f7ef91c92b9c8577b5b19b073b9fbb", "fb640151b85fc42791aaa5e4b9a5c9cce4578ec343ce751ac8879c6c2f2772a2", "10e4c6fecda3ea65a92265d436925aee08e7024820ee0670f2d76555afefe8a5", "e60980db3d4dc1ee3e0f4e30e88cbe0e4bc2d10c42f34763d0d72d1775467026", "5e3d7db863bcd8bab335a6103084a08d9cfc2c3f10611fb971e151533f2f2e64")	
