Dataseed	minfreq	base_freq	base_freq_min	base_freq_max	fbtype	exec_max_sample_rate	exec_ignore_low_sr_samples	use_training_form	exec_n_ver_n_task_use_aug_dataset_dir_preprocess	nbands	wintime_steptime_dataset_kwargs	use_full_mfcc	test_operators	ontology	# insts (TRAIN)	# insts (TEST)	class_counts (TRAIN)	class_counts (TEST)	n_features	channel_size	T(entropy,2,0.01,0.4)train_accuracy	T(entropy,2,0.01,0.4)K	T(entropy,2,0.01,0.4)accuracy	T(entropy,2,0.01,0.4)macro_sensitivity	T(entropy,2,0.01,0.4)safe_macro_sensitivity	T(entropy,2,0.01,0.4)safe_macro_specificity	T(entropy,2,0.01,0.4)safe_macro_PPV	T(entropy,2,0.01,0.4)safe_macro_NPV	T(entropy,2,0.01,0.4)safe_macro_F1	T(entropy,2,0.01,0.4)n_nodes	T(entropy,2,0.01,0.4)t	T(entropy,2,0.01,0.4)hash	T(entropy,2,0.01,0.5)train_accuracy	T(entropy,2,0.01,0.5)K	T(entropy,2,0.01,0.5)accuracy	T(entropy,2,0.01,0.5)macro_sensitivity	T(entropy,2,0.01,0.5)safe_macro_sensitivity	T(entropy,2,0.01,0.5)safe_macro_specificity	T(entropy,2,0.01,0.5)safe_macro_PPV	T(entropy,2,0.01,0.5)safe_macro_NPV	T(entropy,2,0.01,0.5)safe_macro_F1	T(entropy,2,0.01,0.5)n_nodes	T(entropy,2,0.01,0.5)t	T(entropy,2,0.01,0.5)hash	T(entropy,2,0.01,0.6)train_accuracy	T(entropy,2,0.01,0.6)K	T(entropy,2,0.01,0.6)accuracy	T(entropy,2,0.01,0.6)macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_specificity	T(entropy,2,0.01,0.6)safe_macro_PPV	T(entropy,2,0.01,0.6)safe_macro_NPV	T(entropy,2,0.01,0.6)safe_macro_F1	T(entropy,2,0.01,0.6)n_nodes	T(entropy,2,0.01,0.6)t	T(entropy,2,0.01,0.6)hash	T(entropy,4,0.01,0.4)train_accuracy	T(entropy,4,0.01,0.4)K	T(entropy,4,0.01,0.4)accuracy	T(entropy,4,0.01,0.4)macro_sensitivity	T(entropy,4,0.01,0.4)safe_macro_sensitivity	T(entropy,4,0.01,0.4)safe_macro_specificity	T(entropy,4,0.01,0.4)safe_macro_PPV	T(entropy,4,0.01,0.4)safe_macro_NPV	T(entropy,4,0.01,0.4)safe_macro_F1	T(entropy,4,0.01,0.4)n_nodes	T(entropy,4,0.01,0.4)t	T(entropy,4,0.01,0.4)hash	T(entropy,4,0.01,0.5)train_accuracy	T(entropy,4,0.01,0.5)K	T(entropy,4,0.01,0.5)accuracy	T(entropy,4,0.01,0.5)macro_sensitivity	T(entropy,4,0.01,0.5)safe_macro_sensitivity	T(entropy,4,0.01,0.5)safe_macro_specificity	T(entropy,4,0.01,0.5)safe_macro_PPV	T(entropy,4,0.01,0.5)safe_macro_NPV	T(entropy,4,0.01,0.5)safe_macro_F1	T(entropy,4,0.01,0.5)n_nodes	T(entropy,4,0.01,0.5)t	T(entropy,4,0.01,0.5)hash	T(entropy,4,0.01,0.6)train_accuracy	T(entropy,4,0.01,0.6)K	T(entropy,4,0.01,0.6)accuracy	T(entropy,4,0.01,0.6)macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_specificity	T(entropy,4,0.01,0.6)safe_macro_PPV	T(entropy,4,0.01,0.6)safe_macro_NPV	T(entropy,4,0.01,0.6)safe_macro_F1	T(entropy,4,0.01,0.6)n_nodes	T(entropy,4,0.01,0.6)t	T(entropy,4,0.01,0.6)hash	RF(0.7,50,half,all)train_accuracy	RF(0.7,50,half,all)K	RF(0.7,50,half,all)accuracy	RF(0.7,50,half,all)macro_sensitivity	RF(0.7,50,half,all)safe_macro_sensitivity	RF(0.7,50,half,all)safe_macro_specificity	RF(0.7,50,half,all)safe_macro_PPV	RF(0.7,50,half,all)safe_macro_NPV	RF(0.7,50,half,all)safe_macro_F1	RF(0.7,50,half,all)oob_error	RF(0.7,50,half,all)n_nodes	RF(0.7,50,half,all)σ² train_accuracy	RF(0.7,50,half,all)σ² K	RF(0.7,50,half,all)σ² accuracy	RF(0.7,50,half,all)σ² macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_specificity	RF(0.7,50,half,all)σ² safe_macro_PPV	RF(0.7,50,half,all)σ² safe_macro_NPV	RF(0.7,50,half,all)σ² safe_macro_F1	RF(0.7,50,half,all)σ² oob_error	RF(0.7,50,half,all)σ² n_nodes	RF(0.7,50,half,all)t	RF(0.7,50,half,all)hash	
3	20.0	fft	100	700	fcmel	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	95.45	69.44	84.72	84.72	80.56	88.89	87.88	82.05	84.06	13	22.938	ad4b30ac9a8b6b04e9c4036a4d0bd1d83e2a5e53fb150774e90889cbdb2b4118	92.66	63.89	81.94	81.94	75.0	88.89	87.1	78.05	80.6	9	13.492	e006d479820983b94d381ef642d65d898dc559da35b4bb3cf8b461027f4c67f4	92.66	63.89	81.94	81.94	75.0	88.89	87.1	78.05	80.6	9	13.556	e006d479820983b94d381ef642d65d898dc559da35b4bb3cf8b461027f4c67f4	95.45	69.44	84.72	84.72	80.56	88.89	87.88	82.05	84.06	13	14.103	ad4b30ac9a8b6b04e9c4036a4d0bd1d83e2a5e53fb150774e90889cbdb2b4118	92.66	63.89	81.94	81.94	75.0	88.89	87.1	78.05	80.6	9	13.199	e006d479820983b94d381ef642d65d898dc559da35b4bb3cf8b461027f4c67f4	92.66	63.89	81.94	81.94	75.0	88.89	87.1	78.05	80.6	9	13.601	e006d479820983b94d381ef642d65d898dc559da35b4bb3cf8b461027f4c67f4	99.93	99.44	99.72	99.72	100.0	99.44	99.46	100.0	99.73	4.9	102520.0	0.0	0.02	0.0	0.0	0.0	0.02	0.01	0.0	0.0	0.0	80320.0	558.976	("cafc0b2e61a2644746e70e52ae41a5d4235e0b3b2e3184cedf9029e491c388ef", "9e4fff5e44b507471e6558faedc290b6a2903e28295da88debbc87b30d785d64", "842bf858abc822dbcaaee02d35846854a64670e1f8e0d0df5e3f57cccfff8258", "c86f0eb42f848b5970c67a19ea42092b52948e0588583c96c3020102c6d06576", "33cb6f67119e23ed8b47eedae6253ec0701b8f858e5fd68587c0f0618a1bd92d")	
4	20.0	fft	100	700	fcmel	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	95.8	88.89	94.44	94.44	88.89	100.0	100.0	90.0	94.12	11	23.282	aa8215d2ef41d7236bcbcc2780bdef5ea7b4c6d92d02361ca2b1fda7b4438b49	92.66	75.0	87.5	87.5	75.0	100.0	100.0	80.0	85.71	9	19.428	df3c2251c00d43fec9a2ee7382733f0098fee17d06d4fc8b2925f9e4a97b1320	92.66	75.0	87.5	87.5	75.0	100.0	100.0	80.0	85.71	9	18.868	df3c2251c00d43fec9a2ee7382733f0098fee17d06d4fc8b2925f9e4a97b1320	95.8	88.89	94.44	94.44	88.89	100.0	100.0	90.0	94.12	11	20.68	aa8215d2ef41d7236bcbcc2780bdef5ea7b4c6d92d02361ca2b1fda7b4438b49	92.66	75.0	87.5	87.5	75.0	100.0	100.0	80.0	85.71	9	19.611	df3c2251c00d43fec9a2ee7382733f0098fee17d06d4fc8b2925f9e4a97b1320	92.66	75.0	87.5	87.5	75.0	100.0	100.0	80.0	85.71	9	18.986	df3c2251c00d43fec9a2ee7382733f0098fee17d06d4fc8b2925f9e4a97b1320	99.86	91.11	95.56	95.56	91.67	99.44	99.41	92.27	95.38	3.08	95720.0	0.0	0.02	0.0	0.0	0.0	0.02	0.02	0.0	0.0	0.0	62920.0	545.587	("c71730f98ef5f8d8328ef92ed846c5a557404f2b6b1b26cadd0c909c3daebaea", "930b83413bb1a71b0b9259f2a7b3ff218238b66b1606d05574268979f7b50a6c", "27b63c12910503462e2eb73932045912747ada18157e01572583049e1806aef4", "0133b0c7aba8817dd2a165eb05f2f3c3f8a579ae2090ec0d85b8d68b3ed279ba", "102c730c7851c28cf0c68fa2924206e6d310ca30f60d2c761745682d37f9a750")	
5	20.0	fft	100	700	fcmel	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	95.8	83.33	91.67	91.67	83.33	100.0	100.0	85.71	90.91	11	14.568	d22b1b1b38fb37c45d75ada85a57201759df1c69d2b43735ef1e56363d4312b0	94.41	75.0	87.5	87.5	75.0	100.0	100.0	80.0	85.71	9	12.268	94dcd8dede6cb872733b05237535c8b99c25aab029aaf502bb3df31f6b0e7680	86.36	69.44	84.72	84.72	83.33	86.11	85.71	83.78	84.51	7	8.402	c3fcdaff8fef0a49d447174edb1a9e1724d981f788496daf694da607b5a8c9ce	95.8	83.33	91.67	91.67	83.33	100.0	100.0	85.71	90.91	11	12.103	d22b1b1b38fb37c45d75ada85a57201759df1c69d2b43735ef1e56363d4312b0	94.41	75.0	87.5	87.5	75.0	100.0	100.0	80.0	85.71	9	11.526	94dcd8dede6cb872733b05237535c8b99c25aab029aaf502bb3df31f6b0e7680	86.36	69.44	84.72	84.72	83.33	86.11	85.71	83.78	84.51	7	7.988	c3fcdaff8fef0a49d447174edb1a9e1724d981f788496daf694da607b5a8c9ce	99.86	92.78	96.39	96.39	92.78	100.0	100.0	93.28	96.25	3.43	100320.0	0.0	0.02	0.01	0.01	0.02	0.0	0.0	0.02	0.01	0.0	20920.0	614.774	("ee26087b4e988266a0aba7ce3cfa878d86bf421b860175cc4f0bc9f739f5a0d4", "233d5cc6040d6ee1fa1eb17af1379259496be6fa6c39c7087091d046d797115e", "0ad5018a3943fbc92f51dbb2bbd783d97bc9be92eee1b357677c79fe10c0a473", "cae8f56214477f552bb730b81b82efc0d7c709fe736f0154fd9acb97621076f1", "a5910a172a01be18ea1a96a7636707da26d5ebde72acd5d0f901a1928c3a82ce")	
6	20.0	fft	100	700	fcmel	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	93.71	80.56	90.28	90.28	83.33	97.22	96.77	85.37	89.55	11	3.469	a0528fc766016d5eb751e6ea89f33779874bc06964f865fbaa4492b318d8f564	89.51	75.0	87.5	87.5	77.78	97.22	96.55	81.4	86.15	7	2.209	2cfc0e8f71ec416130f83f12a766798775575e071436528fd7ea601ae0ae2962	84.62	66.67	83.33	83.33	83.33	83.33	83.33	83.33	83.33	5	0.677	47e99fd59ad086f3bfdda8978d52f78bab8c603bbf2c54630eb42ae4769d39a7	93.71	80.56	90.28	90.28	83.33	97.22	96.77	85.37	89.55	11	2.4	a0528fc766016d5eb751e6ea89f33779874bc06964f865fbaa4492b318d8f564	89.51	75.0	87.5	87.5	77.78	97.22	96.55	81.4	86.15	7	2.132	2cfc0e8f71ec416130f83f12a766798775575e071436528fd7ea601ae0ae2962	84.62	66.67	83.33	83.33	83.33	83.33	83.33	83.33	83.33	5	1.222	47e99fd59ad086f3bfdda8978d52f78bab8c603bbf2c54630eb42ae4769d39a7	100.0	98.33	99.17	99.17	98.33	100.0	100.0	98.38	99.15	4.83	99760.0	0.0	0.02	0.01	0.01	0.02	0.0	0.0	0.02	0.01	0.0	17080.0	700.211	("5e6a5630e80972cca6b74cbb17b325388f25324d998ffa75680963871808e957", "486cdd1cab57e20f376b61567d8a7842e8a16feb2792fd7540017f2e4d82753f", "652b16920781f8248548ff4645200dd2d37a3cfb4d882b3e57e50d38c13bc50e", "abee1dc1ee1704568a653ef23375f0ba65737c5743710e35e65c5efdf1429363", "0219a33799db1b2cec375dfe7c712ddd5a2a4e7f8958827f517c6cb75b7dbc35")	
7	20.0	fft	100	700	fcmel	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	94.41	69.44	84.72	84.72	83.33	86.11	85.71	83.78	84.51	11	20.711	9d6da9c10535783bc3ec6468cb72740dac618eeaa3b0e11393ee020e92fd2e19	94.41	69.44	84.72	84.72	83.33	86.11	85.71	83.78	84.51	11	19.741	9d6da9c10535783bc3ec6468cb72740dac618eeaa3b0e11393ee020e92fd2e19	94.41	69.44	84.72	84.72	83.33	86.11	85.71	83.78	84.51	11	19.317	9d6da9c10535783bc3ec6468cb72740dac618eeaa3b0e11393ee020e92fd2e19	94.41	69.44	84.72	84.72	83.33	86.11	85.71	83.78	84.51	11	19.994	9d6da9c10535783bc3ec6468cb72740dac618eeaa3b0e11393ee020e92fd2e19	94.41	69.44	84.72	84.72	83.33	86.11	85.71	83.78	84.51	11	19.992	9d6da9c10535783bc3ec6468cb72740dac618eeaa3b0e11393ee020e92fd2e19	94.41	69.44	84.72	84.72	83.33	86.11	85.71	83.78	84.51	11	19.676	9d6da9c10535783bc3ec6468cb72740dac618eeaa3b0e11393ee020e92fd2e19	99.72	97.22	98.61	98.61	97.22	100.0	100.0	97.3	98.59	4.06	94160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53080.0	702.736	("75d498a06890d5525f58c76e50023f0d6707e7149e78a8633eb66b80f7f7df2f", "1771a89366a4c8f50b1f61e69f10f9437b8be973c539fed4333e092b829f5cc7", "39d2303c1cfa22fffa0625ed49de1e94bfac72289bf68121149aa4c48f7ca340", "b6343f10b1aa0813c75e773f24f0e7194736dbfc13de833f20ae41fc0738db51", "d829eee388f0a5cf62678b97eff0a535f52004c2e6110120ae764edf9e12ad37")	
8	20.0	fft	100	700	fcmel	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	97.2	91.67	95.83	95.83	94.44	97.22	97.14	94.59	95.77	13	24.825	4b5461bdaa92138f6b54e9bb286250a913d9c196b6811a1f4187c7e42c168d6f	93.71	77.78	88.89	88.89	80.56	97.22	96.67	83.33	87.88	9	23.021	4ceb9808c7e5277db5e3ad0b81359980ff0b6b0972fedf331ced724c012cb4c4	86.36	69.44	84.72	84.72	91.67	77.78	80.49	90.32	85.71	7	20.187	7fef2bf5f4d57a37146cbd8388c6e00a5fb61510e0e363dfa0f5e73402669fec	97.2	91.67	95.83	95.83	94.44	97.22	97.14	94.59	95.77	13	22.926	4b5461bdaa92138f6b54e9bb286250a913d9c196b6811a1f4187c7e42c168d6f	93.71	77.78	88.89	88.89	80.56	97.22	96.67	83.33	87.88	9	22.91	4ceb9808c7e5277db5e3ad0b81359980ff0b6b0972fedf331ced724c012cb4c4	86.36	69.44	84.72	84.72	91.67	77.78	80.49	90.32	85.71	7	19.592	7fef2bf5f4d57a37146cbd8388c6e00a5fb61510e0e363dfa0f5e73402669fec	99.86	96.11	98.06	98.06	96.11	100.0	100.0	96.33	98.0	3.71	98760.0	0.0	0.1	0.03	0.03	0.1	0.0	0.0	0.09	0.03	0.0	5280.0	531.448	("b0adfc76d0c7105765420221400fded620e1e6c7318d9291620f7d92e62dc221", "0cbc93092a5bb8d05c36d94f256b16b545d3f1a47e72e03e6e20a877284d8a3f", "b3b275ffd30d136c8edf1fb7faab5dec6391df65d7d35dd0ba3ff25a08ed701b", "dbe720729c05a129ef9ce00481994245e1d346566cd7717d1d125ff008d8bf68", "3cd7fb30df0c4a6773ffaa3a77724637de32c4bb1aa2eeb642a019fd11406b32")	
9	20.0	fft	100	700	fcmel	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	96.15	55.56	77.78	77.78	61.11	94.44	91.67	70.83	73.33	11	20.132	d4a3c90ad48f28e695acea4b3ae4e78bfaefbbee7a6e64bbed1f794a1950ded9	94.41	50.0	75.0	75.0	55.56	94.44	90.91	68.0	68.97	9	17.449	f5f66cfb3b4329402c09593176ec66e505279fa5207187d9fd40ff83e3002a34	94.41	50.0	75.0	75.0	55.56	94.44	90.91	68.0	68.97	9	17.505	f5f66cfb3b4329402c09593176ec66e505279fa5207187d9fd40ff83e3002a34	96.15	55.56	77.78	77.78	61.11	94.44	91.67	70.83	73.33	11	18.76	d4a3c90ad48f28e695acea4b3ae4e78bfaefbbee7a6e64bbed1f794a1950ded9	94.41	50.0	75.0	75.0	55.56	94.44	90.91	68.0	68.97	9	17.856	f5f66cfb3b4329402c09593176ec66e505279fa5207187d9fd40ff83e3002a34	94.41	50.0	75.0	75.0	55.56	94.44	90.91	68.0	68.97	9	17.966	f5f66cfb3b4329402c09593176ec66e505279fa5207187d9fd40ff83e3002a34	99.86	90.0	95.0	95.0	90.0	100.0	100.0	90.92	94.73	3.99	92920.0	0.0	0.02	0.01	0.01	0.02	0.0	0.0	0.02	0.01	0.0	52920.0	488.952	("a052d4fca0b05732cafec553e29fe21197e1f3a968af2331306ea72ce52f561c", "05034e582e1d84c853bb65cab80fe36d085a90ef6c5288f931869f5733aabc04", "db30eacb260e20168a5a24ad7d13e95efebba6060a9333b4e92edc23c859b6ad", "70ad07323f750c817a6f61da1eebd06a9da284cb44268217a6c0df63fc2427f9", "fd053d524f87c6f93d7fa879a341e8ce42a7537b2008c9fb6a8fc25415afa3b7")	
10	20.0	fft	100	700	fcmel	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	95.8	80.56	90.28	90.28	80.56	100.0	100.0	83.72	89.23	11	20.693	7c99b2afc527249a1d1289eccd4cde5f86ef74e667e9727fb5d91dbd0221faa3	95.8	80.56	90.28	90.28	80.56	100.0	100.0	83.72	89.23	11	19.736	7c99b2afc527249a1d1289eccd4cde5f86ef74e667e9727fb5d91dbd0221faa3	91.61	77.78	88.89	88.89	77.78	100.0	100.0	81.82	87.5	9	18.768	a56f9852a21591a2ed15a92f8fef45aef971cdf3f05ba4167283692b4ba4f6e8	95.8	80.56	90.28	90.28	80.56	100.0	100.0	83.72	89.23	11	19.517	7c99b2afc527249a1d1289eccd4cde5f86ef74e667e9727fb5d91dbd0221faa3	95.8	80.56	90.28	90.28	80.56	100.0	100.0	83.72	89.23	11	19.617	7c99b2afc527249a1d1289eccd4cde5f86ef74e667e9727fb5d91dbd0221faa3	91.61	77.78	88.89	88.89	77.78	100.0	100.0	81.82	87.5	9	18.516	a56f9852a21591a2ed15a92f8fef45aef971cdf3f05ba4167283692b4ba4f6e8	99.58	92.78	96.39	96.39	92.78	100.0	100.0	93.3	96.24	3.71	98600.0	0.0	0.06	0.02	0.02	0.06	0.0	0.0	0.05	0.02	0.01	56600.0	572.226	("163eb283f86dd3b307a238db0e2936d8d547b1112ceb4e085124517f144717db", "6e57e2ca5849a2cc324a8a5a6255e63da76169a170c592a1d1ad66030ac3fad8", "6433482c1c789161ee5d0e0a0298c688b5e15369475de92e387d7565345dba55", "b9f65660e401c9dc0a9db54d5d6c59f8d5912028382ddf74f9a536dc90a6d8b5", "7c0d893c755b6b8ed69fb0eb10f671531100a173f26b4a314c52a90920f7d14b")	
1	20.0	fft	100	700	semitone	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	99.3	80.56	90.28	90.28	83.33	97.22	96.77	85.37	89.55	15	126.833	87e35ab095e9d3ab4f4519245a138f054ce15957058cc71c3682a18f9a683e88	94.76	63.89	81.94	81.94	69.44	94.44	92.59	75.56	79.37	7	14.55	f78fd5d277acdbf2e7f072e7baa24da22bfbddeb365daad790f799a2ecd3b2db	81.47	50.0	75.0	75.0	88.89	61.11	69.57	84.62	78.05	3	0.415	412bf58b526541f837553ff681770ec939d59f3588697e1b05ef3d57d05db37f	99.3	80.56	90.28	90.28	83.33	97.22	96.77	85.37	89.55	15	15.018	87e35ab095e9d3ab4f4519245a138f054ce15957058cc71c3682a18f9a683e88	94.76	63.89	81.94	81.94	69.44	94.44	92.59	75.56	79.37	7	13.653	f78fd5d277acdbf2e7f072e7baa24da22bfbddeb365daad790f799a2ecd3b2db	81.47	50.0	75.0	75.0	88.89	61.11	69.57	84.62	78.05	3	0.399	412bf58b526541f837553ff681770ec939d59f3588697e1b05ef3d57d05db37f	99.65	79.44	89.72	89.72	80.0	99.44	99.33	83.32	88.58	4.13	71000.0	0.0	0.14	0.03	0.03	0.13	0.02	0.02	0.06	0.05	0.0	10000.0	456.818	("a64d7f25eb3686943fa40ef9413c0d060295002f347a91a40eac2a7e0e52bd29", "83319f0d688abcbd88dabc82114b2cf3f424b91d7e5695d94d2715a1187b55f0", "2ec2492c3beb8713abdf75f437d7ca43d11fa0cc5c82a430528454aa8fc299cc", "4b6965410517caff460644c49a482693505680dd3bf307a9d0706526f839c7bd", "c07e0a12de53b3958b9fbf830e6ae9c3d529871bc6fbf514b1a4ba91f9ab9495")	
2	20.0	fft	100	700	semitone	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	98.95	97.22	98.61	98.61	97.22	100.0	100.0	97.3	98.59	13	19.316	646f5a23092db0d078f95d77b8be83c19546add04338a723873074d9bd2d897d	84.97	52.78	76.39	76.39	83.33	69.44	73.17	80.65	77.92	3	0.44	9712132d750da5a8ae02dba27efd9a2092467df737c423fd6748a038e60276b4	84.97	52.78	76.39	76.39	83.33	69.44	73.17	80.65	77.92	3	0.465	9712132d750da5a8ae02dba27efd9a2092467df737c423fd6748a038e60276b4	98.95	97.22	98.61	98.61	97.22	100.0	100.0	97.3	98.59	13	7.026	646f5a23092db0d078f95d77b8be83c19546add04338a723873074d9bd2d897d	84.97	52.78	76.39	76.39	83.33	69.44	73.17	80.65	77.92	3	0.455	9712132d750da5a8ae02dba27efd9a2092467df737c423fd6748a038e60276b4	84.97	52.78	76.39	76.39	83.33	69.44	73.17	80.65	77.92	3	0.454	9712132d750da5a8ae02dba27efd9a2092467df737c423fd6748a038e60276b4	100.0	97.22	98.61	98.61	97.22	100.0	100.0	97.3	98.59	5.24	80360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	35080.0	508.7	("ebe406b6ea9aba5da667a2b66bca898a385255f8ffd2228973b4e325237b2dc1", "5a69c4890e5532fd73e9dea09f95af1739ebd11e23cf60c8a58c4bf1b7c21892", "f9b1824b2f50a73559b33fd9302681d69f0d58ce7b7b81de7bc9243d183bb96b", "19ba900f05124934624ccfce1a772911746ede462fe4a74ced8315e207904527", "2fbe85738ed547f3575f2cc5d88a6f26834ac79fb9aebcf88dfc2abe885d0aea")	
3	20.0	fft	100	700	semitone	16000	true	stump_with_memoization	("b",3,true,"KDD-norm-partitioned-v1-breath",["Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	286	72	(143, 143)	(36, 36)	[60]	[(26,)]	94.06	80.56	90.28	90.28	91.67	88.89	89.19	91.43	90.41	9	19.354	46c30dc444767834f1cc63cb65f0a7a47f564d33f693d72312ea1a00aebc20e8	92.66	75.0	87.5	87.5	91.67	83.33	84.62	90.91	88.0	7	10.546	8c02392e199150b512c39565a83b6caa1b44f3075d111a405aa76922c4db99fd	81.12	61.11	80.56	80.56	97.22	63.89	72.92	95.83	83.33	3	0.419	874fdd5863bd2e2dd1e30c5317f0f689e0b10d0ae61383957c0a04a41e67fb4f	94.06	80.56	90.28	90.28	91.67	88.89	89.19	91.43	90.41	9	10.813	46c30dc444767834f1cc63cb65f0a7a47f564d33f693d72312ea1a00aebc20e8	92.66	75.0	87.5	87.5	91.67	83.33	84.62	90.91	88.0	7	10.424	8c02392e199150b512c39565a83b6caa1b44f3075d111a405aa76922c4db99fd	81.12	61.11	80.56	80.56	97.22	63.89	72.92	95.83	83.33	3	0.412	874fdd5863bd2e2dd1e30c5317f0f689e0b10d0ae61383957c0a04a41e67fb4f	100.0	98.33	99.17	99.17	98.33	100.0	100.0	98.38	99.15	4.48	86240.0	0.0	0.02	0.01	0.01	0.02	0.0	0.0	0.02	0.01	0.0	18080.0	558.661	("d70f8ac5ecfa3b813416a4c883e43b7daf8877037f357c0e1ddfd670972944b7", "942b3725da6b56c925d75e8ac004cbefa0e5b52643b07f14d5bd045f2d2a2ee1", "9afe82b52e21e428887367a815b236b7d4c1067e99cda832ead7815f00c5aa01", "969ffa24d833a23c0d39db5869e50f81a8af78c65388ed02a4f8ac34cf8fcb22", "72ef33d5fd8df624cf9181d9ca314c286f9843ac743f1e6092cf14392499e849")	
