	Dataseed	n_task	aug	n_version	dataset_kwargs	Model	accuracy	Model_id
1688	2	2	1	2	75	RF(100,half,all)	87.27	7
1689	2	2	1	2	75	RF(50,half,all)	87.27	6
1690	2	2	1	2	75	T(,2,0.01,0.2)	90.91	4
1691	2	2	1	2	75	T(,4,0.01,0.2)	63.64	5
1692	2	2	1	2	75	T(entropy,2,0.01,0.2)	77.27	0
1693	2	2	1	2	75	T(entropy,2,0.01,0.6)	77.27	1
1694	2	2	1	2	75	T(entropy,4,0.01,0.2)	63.64	2
1695	2	2	1	2	75	T(entropy,4,0.01,0.6)	77.27	3
1696	3	2	1	2	75	RF(100,half,all)	91.82	7
1697	3	2	1	2	75	RF(50,half,all)	87.27	6
1698	3	2	1	2	75	T(,2,0.01,0.2)	81.82	4
1699	3	2	1	2	75	T(,4,0.01,0.2)	77.27	5
1700	3	2	1	2	75	T(entropy,2,0.01,0.2)	68.18	0
1701	3	2	1	2	75	T(entropy,2,0.01,0.6)	72.73	1
1702	3	2	1	2	75	T(entropy,4,0.01,0.2)	68.18	2
1703	3	2	1	2	75	T(entropy,4,0.01,0.6)	72.73	3
1704	4	2	1	2	75	RF(100,half,all)	72.73	7
1705	4	2	1	2	75	RF(50,half,all)	70.91	6
1706	4	2	1	2	75	T(,2,0.01,0.2)	59.09	4
1707	4	2	1	2	75	T(,4,0.01,0.2)	63.64	5
1708	4	2	1	2	75	T(entropy,2,0.01,0.2)	59.09	0
1709	4	2	1	2	75	T(entropy,2,0.01,0.6)	59.09	1
1710	4	2	1	2	75	T(entropy,4,0.01,0.2)	63.64	2
1711	4	2	1	2	75	T(entropy,4,0.01,0.6)	59.09	3
1712	5	2	1	2	75	RF(100,half,all)	69.09	7
1713	5	2	1	2	75	RF(50,half,all)	69.09	6
1714	5	2	1	2	75	T(,2,0.01,0.2)	77.27	4
1715	5	2	1	2	75	T(,4,0.01,0.2)	72.73	5
1716	5	2	1	2	75	T(entropy,2,0.01,0.2)	77.27	0
1717	5	2	1	2	75	T(entropy,2,0.01,0.6)	72.73	1
1718	5	2	1	2	75	T(entropy,4,0.01,0.2)	68.18	2
1719	5	2	1	2	75	T(entropy,4,0.01,0.6)	72.73	3
1720	6	2	1	2	75	RF(100,half,all)	76.36	7
1721	6	2	1	2	75	RF(50,half,all)	70.91	6
1722	6	2	1	2	75	T(,2,0.01,0.2)	50.0	4
1723	6	2	1	2	75	T(,4,0.01,0.2)	50.0	5
1724	6	2	1	2	75	T(entropy,2,0.01,0.2)	59.09	0
1725	6	2	1	2	75	T(entropy,2,0.01,0.6)	63.64	1
1726	6	2	1	2	75	T(entropy,4,0.01,0.2)	59.09	2
1727	6	2	1	2	75	T(entropy,4,0.01,0.6)	63.64	3
1728	7	2	1	2	75	RF(100,half,all)	75.45	7
1729	7	2	1	2	75	RF(50,half,all)	76.36	6
1730	7	2	1	2	75	T(,2,0.01,0.2)	72.73	4
1731	7	2	1	2	75	T(,4,0.01,0.2)	72.73	5
1732	7	2	1	2	75	T(entropy,2,0.01,0.2)	63.64	0
1733	7	2	1	2	75	T(entropy,2,0.01,0.6)	68.18	1
1734	7	2	1	2	75	T(entropy,4,0.01,0.2)	68.18	2
1735	7	2	1	2	75	T(entropy,4,0.01,0.6)	68.18	3
1736	8	2	1	2	75	RF(100,half,all)	72.73	7
1737	8	2	1	2	75	RF(50,half,all)	70.91	6
1738	8	2	1	2	75	T(,2,0.01,0.2)	68.18	4
1739	8	2	1	2	75	T(,4,0.01,0.2)	59.09	5
1740	8	2	1	2	75	T(entropy,2,0.01,0.2)	68.18	0
1741	8	2	1	2	75	T(entropy,2,0.01,0.6)	63.64	1
1742	8	2	1	2	75	T(entropy,4,0.01,0.2)	63.64	2
1743	8	2	1	2	75	T(entropy,4,0.01,0.6)	63.64	3
1744	9	2	1	2	75	RF(100,half,all)	65.45	7
1745	9	2	1	2	75	RF(50,half,all)	67.27	6
1746	9	2	1	2	75	T(,2,0.01,0.2)	86.36	4
1747	9	2	1	2	75	T(,4,0.01,0.2)	68.18	5
1748	9	2	1	2	75	T(entropy,2,0.01,0.2)	86.36	0
1749	9	2	1	2	75	T(entropy,2,0.01,0.6)	68.18	1
1750	9	2	1	2	75	T(entropy,4,0.01,0.2)	72.73	2
1751	9	2	1	2	75	T(entropy,4,0.01,0.6)	68.18	3
1752	10	2	1	2	75	RF(100,half,all)	78.18	7
1753	10	2	1	2	75	RF(50,half,all)	77.27	6
1754	10	2	1	2	75	T(,2,0.01,0.2)	77.27	4
1755	10	2	1	2	75	T(,4,0.01,0.2)	77.27	5
1756	10	2	1	2	75	T(entropy,2,0.01,0.2)	72.73	0
1757	10	2	1	2	75	T(entropy,2,0.01,0.6)	59.09	1
1758	10	2	1	2	75	T(entropy,4,0.01,0.2)	63.64	2
1759	10	2	1	2	75	T(entropy,4,0.01,0.6)	59.09	3
1760	1	3	1	2	75	RF(100,half,all)	87.27	7
1761	1	3	1	2	75	RF(50,half,all)	86.36	6
1762	1	3	1	2	75	T(,2,0.01,0.2)	81.82	4
1763	1	3	1	2	75	T(,4,0.01,0.2)	81.82	5
1764	1	3	1	2	75	T(entropy,2,0.01,0.2)	86.36	0
1765	1	3	1	2	75	T(entropy,2,0.01,0.6)	72.73	1
1766	1	3	1	2	75	T(entropy,4,0.01,0.2)	81.82	2
1767	1	3	1	2	75	T(entropy,4,0.01,0.6)	72.73	3
1768	2	3	1	2	75	RF(100,half,all)	77.27	7
1769	2	3	1	2	75	RF(50,half,all)	76.36	6
1770	2	3	1	2	75	T(,2,0.01,0.2)	72.73	4
1771	2	3	1	2	75	T(,4,0.01,0.2)	72.73	5
1772	2	3	1	2	75	T(entropy,2,0.01,0.2)	77.27	0
1773	2	3	1	2	75	T(entropy,2,0.01,0.6)	63.64	1
1774	2	3	1	2	75	T(entropy,4,0.01,0.2)	72.73	2
1775	2	3	1	2	75	T(entropy,4,0.01,0.6)	63.64	3
1776	3	3	1	2	75	RF(100,half,all)	74.55	7
1777	3	3	1	2	75	RF(50,half,all)	71.82	6
1778	3	3	1	2	75	T(,2,0.01,0.2)	72.73	4
1779	3	3	1	2	75	T(,4,0.01,0.2)	72.73	5
1780	3	3	1	2	75	T(entropy,2,0.01,0.2)	77.27	0
1781	3	3	1	2	75	T(entropy,2,0.01,0.6)	63.64	1
1782	3	3	1	2	75	T(entropy,4,0.01,0.2)	81.82	2
1783	3	3	1	2	75	T(entropy,4,0.01,0.6)	63.64	3
1784	4	3	1	2	75	RF(100,half,all)	76.36	7
1785	4	3	1	2	75	RF(50,half,all)	73.64	6
1786	4	3	1	2	75	T(,2,0.01,0.2)	63.64	4
1787	4	3	1	2	75	T(,4,0.01,0.2)	63.64	5
1788	4	3	1	2	75	T(entropy,2,0.01,0.2)	63.64	0
1789	4	3	1	2	75	T(entropy,2,0.01,0.6)	59.09	1
1790	4	3	1	2	75	T(entropy,4,0.01,0.2)	63.64	2
1791	4	3	1	2	75	T(entropy,4,0.01,0.6)	59.09	3
1792	5	3	1	2	75	RF(100,half,all)	78.18	7
1793	5	3	1	2	75	RF(50,half,all)	77.27	6
1794	5	3	1	2	75	T(,2,0.01,0.2)	59.09	4
1795	5	3	1	2	75	T(,4,0.01,0.2)	63.64	5
1796	5	3	1	2	75	T(entropy,2,0.01,0.2)	59.09	0
1797	5	3	1	2	75	T(entropy,2,0.01,0.6)	50.0	1
1798	5	3	1	2	75	T(entropy,4,0.01,0.2)	59.09	2
1799	5	3	1	2	75	T(entropy,4,0.01,0.6)	50.0	3
1800	6	3	1	2	75	RF(100,half,all)	76.36	7
1801	6	3	1	2	75	RF(50,half,all)	75.45	6
1802	6	3	1	2	75	T(,2,0.01,0.2)	59.09	4
1803	6	3	1	2	75	T(,4,0.01,0.2)	50.0	5
1804	6	3	1	2	75	T(entropy,2,0.01,0.2)	68.18	0
1805	6	3	1	2	75	T(entropy,2,0.01,0.6)	59.09	1
1806	6	3	1	2	75	T(entropy,4,0.01,0.2)	63.64	2
1807	6	3	1	2	75	T(entropy,4,0.01,0.6)	59.09	3
1808	7	3	1	2	75	RF(100,half,all)	65.45	7
1809	7	3	1	2	75	RF(50,half,all)	65.45	6
1810	7	3	1	2	75	T(,2,0.01,0.2)	54.55	4
1811	7	3	1	2	75	T(,4,0.01,0.2)	50.0	5
1812	7	3	1	2	75	T(entropy,2,0.01,0.2)	63.64	0
1813	7	3	1	2	75	T(entropy,2,0.01,0.6)	59.09	1
1814	7	3	1	2	75	T(entropy,4,0.01,0.2)	63.64	2
1815	7	3	1	2	75	T(entropy,4,0.01,0.6)	59.09	3
1816	8	3	1	2	75	RF(100,half,all)	67.27	7
1817	8	3	1	2	75	RF(50,half,all)	65.45	6
1818	8	3	1	2	75	T(,2,0.01,0.2)	63.64	4
1819	8	3	1	2	75	T(,4,0.01,0.2)	68.18	5
1820	8	3	1	2	75	T(entropy,2,0.01,0.2)	68.18	0
1821	8	3	1	2	75	T(entropy,2,0.01,0.6)	68.18	1
1822	8	3	1	2	75	T(entropy,4,0.01,0.2)	68.18	2
1823	8	3	1	2	75	T(entropy,4,0.01,0.6)	68.18	3
1824	9	3	1	2	75	RF(100,half,all)	70.0	7
1825	9	3	1	2	75	RF(50,half,all)	71.82	6
1826	9	3	1	2	75	T(,2,0.01,0.2)	77.27	4
1827	9	3	1	2	75	T(,4,0.01,0.2)	81.82	5
1828	9	3	1	2	75	T(entropy,2,0.01,0.2)	81.82	0
1829	9	3	1	2	75	T(entropy,2,0.01,0.6)	63.64	1
1830	9	3	1	2	75	T(entropy,4,0.01,0.2)	81.82	2
1831	9	3	1	2	75	T(entropy,4,0.01,0.6)	63.64	3
1832	10	3	1	2	75	RF(100,half,all)	70.91	7
1833	10	3	1	2	75	RF(50,half,all)	73.64	6
1834	10	3	1	2	75	T(,2,0.01,0.2)	63.64	4
1835	10	3	1	2	75	T(,4,0.01,0.2)	59.09	5
1836	10	3	1	2	75	T(entropy,2,0.01,0.2)	63.64	0
1837	10	3	1	2	75	T(entropy,2,0.01,0.6)	63.64	1
1838	10	3	1	2	75	T(entropy,4,0.01,0.2)	68.18	2
1839	10	3	1	2	75	T(entropy,4,0.01,0.6)	63.64	3
1840	1	2	0	2	75	RF(100,half,all)	73.33	7
1841	1	2	0	2	75	RF(50,half,all)	70.0	6
1842	1	2	0	2	75	T(,2,0.01,0.2)	75.0	4
1843	1	2	0	2	75	T(,4,0.01,0.2)	75.0	5
1844	1	2	0	2	75	T(entropy,2,0.01,0.2)	75.0	0
1845	1	2	0	2	75	T(entropy,2,0.01,0.6)	83.33	1
1846	1	2	0	2	75	T(entropy,4,0.01,0.2)	83.33	2
1847	1	2	0	2	75	T(entropy,4,0.01,0.6)	83.33	3
1848	2	2	0	2	75	RF(100,half,all)	61.67	7
1849	2	2	0	2	75	RF(50,half,all)	60.0	6
1850	2	2	0	2	75	T(,2,0.01,0.2)	41.67	4
1851	2	2	0	2	75	T(,4,0.01,0.2)	41.67	5
1852	2	2	0	2	75	T(entropy,2,0.01,0.2)	41.67	0
1853	2	2	0	2	75	T(entropy,2,0.01,0.6)	83.33	1
1854	2	2	0	2	75	T(entropy,4,0.01,0.2)	41.67	2
1855	2	2	0	2	75	T(entropy,4,0.01,0.6)	83.33	3
1856	3	2	0	2	75	RF(100,half,all)	88.33	7
1857	3	2	0	2	75	RF(50,half,all)	91.67	6
1858	3	2	0	2	75	T(,2,0.01,0.2)	50.0	4
1859	3	2	0	2	75	T(,4,0.01,0.2)	50.0	5
1860	3	2	0	2	75	T(entropy,2,0.01,0.2)	58.33	0
1861	3	2	0	2	75	T(entropy,2,0.01,0.6)	83.33	1
1862	3	2	0	2	75	T(entropy,4,0.01,0.2)	58.33	2
1863	3	2	0	2	75	T(entropy,4,0.01,0.6)	83.33	3
1864	4	2	0	2	75	RF(100,half,all)	75.0	7
1865	4	2	0	2	75	RF(50,half,all)	73.33	6
1866	4	2	0	2	75	T(,2,0.01,0.2)	75.0	4
1867	4	2	0	2	75	T(,4,0.01,0.2)	75.0	5
1868	4	2	0	2	75	T(entropy,2,0.01,0.2)	75.0	0
1869	4	2	0	2	75	T(entropy,2,0.01,0.6)	66.67	1
1870	4	2	0	2	75	T(entropy,4,0.01,0.2)	66.67	2
1871	4	2	0	2	75	T(entropy,4,0.01,0.6)	66.67	3
1872	5	2	0	2	75	RF(100,half,all)	66.67	7
1873	5	2	0	2	75	RF(50,half,all)	66.67	6
1874	5	2	0	2	75	T(,2,0.01,0.2)	66.67	4
1875	5	2	0	2	75	T(,4,0.01,0.2)	66.67	5
1876	5	2	0	2	75	T(entropy,2,0.01,0.2)	83.33	0
1877	5	2	0	2	75	T(entropy,2,0.01,0.6)	75.0	1
1878	5	2	0	2	75	T(entropy,4,0.01,0.2)	75.0	2
1879	5	2	0	2	75	T(entropy,4,0.01,0.6)	75.0	3
1880	6	2	0	2	75	RF(100,half,all)	70.0	7
1881	6	2	0	2	75	RF(50,half,all)	68.33	6
1882	6	2	0	2	75	T(,2,0.01,0.2)	83.33	4
1883	6	2	0	2	75	T(,4,0.01,0.2)	75.0	5
1884	6	2	0	2	75	T(entropy,2,0.01,0.2)	83.33	0
1885	6	2	0	2	75	T(entropy,2,0.01,0.6)	75.0	1
1886	6	2	0	2	75	T(entropy,4,0.01,0.2)	75.0	2
1887	6	2	0	2	75	T(entropy,4,0.01,0.6)	75.0	3
1888	7	2	0	2	75	RF(100,half,all)	38.33	7
1889	7	2	0	2	75	RF(50,half,all)	43.33	6
1890	7	2	0	2	75	T(,2,0.01,0.2)	58.33	4
1891	7	2	0	2	75	T(,4,0.01,0.2)	50.0	5
1892	7	2	0	2	75	T(entropy,2,0.01,0.2)	58.33	0
1893	7	2	0	2	75	T(entropy,2,0.01,0.6)	66.67	1
1894	7	2	0	2	75	T(entropy,4,0.01,0.2)	58.33	2
1895	7	2	0	2	75	T(entropy,4,0.01,0.6)	66.67	3
1896	8	2	0	2	75	RF(100,half,all)	73.33	7
1897	8	2	0	2	75	RF(50,half,all)	75.0	6
1898	8	2	0	2	75	T(,2,0.01,0.2)	75.0	4
1899	8	2	0	2	75	T(,4,0.01,0.2)	75.0	5
1900	8	2	0	2	75	T(entropy,2,0.01,0.2)	75.0	0
1901	8	2	0	2	75	T(entropy,2,0.01,0.6)	75.0	1
1902	8	2	0	2	75	T(entropy,4,0.01,0.2)	75.0	2
1903	8	2	0	2	75	T(entropy,4,0.01,0.6)	75.0	3
1904	9	2	0	2	75	RF(100,half,all)	83.33	7
1905	9	2	0	2	75	RF(50,half,all)	81.67	6
1906	9	2	0	2	75	T(,2,0.01,0.2)	75.0	4
1907	9	2	0	2	75	T(,4,0.01,0.2)	91.67	5
1908	9	2	0	2	75	T(entropy,2,0.01,0.2)	75.0	0
1909	9	2	0	2	75	T(entropy,2,0.01,0.6)	83.33	1
1910	9	2	0	2	75	T(entropy,4,0.01,0.2)	91.67	2
1911	9	2	0	2	75	T(entropy,4,0.01,0.6)	83.33	3
1912	10	2	0	2	75	RF(100,half,all)	56.67	7
1913	10	2	0	2	75	RF(50,half,all)	63.33	6
1914	10	2	0	2	75	T(,2,0.01,0.2)	50.0	4
1915	10	2	0	2	75	T(,4,0.01,0.2)	66.67	5
1916	10	2	0	2	75	T(entropy,2,0.01,0.2)	50.0	0
1917	10	2	0	2	75	T(entropy,2,0.01,0.6)	66.67	1
1918	10	2	0	2	75	T(entropy,4,0.01,0.2)	66.67	2
1919	10	2	0	2	75	T(entropy,4,0.01,0.6)	66.67	3
1920	1	3	0	2	75	RF(100,half,all)	55.0	7
1921	1	3	0	2	75	RF(50,half,all)	55.0	6
1922	1	3	0	2	75	T(,2,0.01,0.2)	62.5	4
1923	1	3	0	2	75	T(,4,0.01,0.2)	62.5	5
1924	1	3	0	2	75	T(entropy,2,0.01,0.2)	62.5	0
1925	1	3	0	2	75	T(entropy,2,0.01,0.6)	62.5	1
1926	1	3	0	2	75	T(entropy,4,0.01,0.2)	62.5	2
1927	1	3	0	2	75	T(entropy,4,0.01,0.6)	62.5	3
1928	2	3	0	2	75	RF(100,half,all)	37.5	7
1929	2	3	0	2	75	RF(50,half,all)	37.5	6
1930	2	3	0	2	75	T(,2,0.01,0.2)	37.5	4
1931	2	3	0	2	75	T(,4,0.01,0.2)	37.5	5
1932	2	3	0	2	75	T(entropy,2,0.01,0.2)	37.5	0
1933	2	3	0	2	75	T(entropy,2,0.01,0.6)	37.5	1
1934	2	3	0	2	75	T(entropy,4,0.01,0.2)	37.5	2
1935	2	3	0	2	75	T(entropy,4,0.01,0.6)	37.5	3
1936	3	3	0	2	75	RF(100,half,all)	50.0	7
1937	3	3	0	2	75	RF(50,half,all)	50.0	6
1938	3	3	0	2	75	T(,2,0.01,0.2)	62.5	4
1939	3	3	0	2	75	T(,4,0.01,0.2)	50.0	5
1940	3	3	0	2	75	T(entropy,2,0.01,0.2)	75.0	0
1941	3	3	0	2	75	T(entropy,2,0.01,0.6)	62.5	1
1942	3	3	0	2	75	T(entropy,4,0.01,0.2)	75.0	2
1943	3	3	0	2	75	T(entropy,4,0.01,0.6)	62.5	3
1944	4	3	0	2	75	RF(100,half,all)	60.0	7
1945	4	3	0	2	75	RF(50,half,all)	60.0	6
1946	4	3	0	2	75	T(,2,0.01,0.2)	75.0	4
1947	4	3	0	2	75	T(,4,0.01,0.2)	62.5	5
1948	4	3	0	2	75	T(entropy,2,0.01,0.2)	75.0	0
1949	4	3	0	2	75	T(entropy,2,0.01,0.6)	62.5	1
1950	4	3	0	2	75	T(entropy,4,0.01,0.2)	75.0	2
1951	4	3	0	2	75	T(entropy,4,0.01,0.6)	75.0	3
1952	5	3	0	2	75	RF(100,half,all)	62.5	7
1953	5	3	0	2	75	RF(50,half,all)	62.5	6
1954	5	3	0	2	75	T(,2,0.01,0.2)	62.5	4
1955	5	3	0	2	75	T(,4,0.01,0.2)	75.0	5
1956	5	3	0	2	75	T(entropy,2,0.01,0.2)	62.5	0
1957	5	3	0	2	75	T(entropy,2,0.01,0.6)	50.0	1
1958	5	3	0	2	75	T(entropy,4,0.01,0.2)	75.0	2
1959	5	3	0	2	75	T(entropy,4,0.01,0.6)	50.0	3
1960	6	3	0	2	75	RF(100,half,all)	50.0	7
1961	6	3	0	2	75	RF(50,half,all)	47.5	6
1962	6	3	0	2	75	T(,2,0.01,0.2)	50.0	4
1963	6	3	0	2	75	T(,4,0.01,0.2)	50.0	5
1964	6	3	0	2	75	T(entropy,2,0.01,0.2)	50.0	0
1965	6	3	0	2	75	T(entropy,2,0.01,0.6)	50.0	1
1966	6	3	0	2	75	T(entropy,4,0.01,0.2)	50.0	2
1967	6	3	0	2	75	T(entropy,4,0.01,0.6)	50.0	3
1968	7	3	0	2	75	RF(100,half,all)	60.0	7
1969	7	3	0	2	75	RF(50,half,all)	57.5	6
1970	7	3	0	2	75	T(,2,0.01,0.2)	37.5	4
1971	7	3	0	2	75	T(,4,0.01,0.2)	87.5	5
1972	7	3	0	2	75	T(entropy,2,0.01,0.2)	37.5	0
1973	7	3	0	2	75	T(entropy,2,0.01,0.6)	62.5	1
1974	7	3	0	2	75	T(entropy,4,0.01,0.2)	62.5	2
1975	7	3	0	2	75	T(entropy,4,0.01,0.6)	62.5	3
1976	8	3	0	2	75	RF(100,half,all)	77.5	7
1977	8	3	0	2	75	RF(50,half,all)	72.5	6
1978	8	3	0	2	75	T(,2,0.01,0.2)	62.5	4
1979	8	3	0	2	75	T(,4,0.01,0.2)	87.5	5
1980	8	3	0	2	75	T(entropy,2,0.01,0.2)	62.5	0
1981	8	3	0	2	75	T(entropy,2,0.01,0.6)	62.5	1
1982	8	3	0	2	75	T(entropy,4,0.01,0.2)	87.5	2
1983	8	3	0	2	75	T(entropy,4,0.01,0.6)	62.5	3
1984	9	3	0	2	75	RF(100,half,all)	37.5	7
1985	9	3	0	2	75	RF(50,half,all)	37.5	6
1986	9	3	0	2	75	T(,2,0.01,0.2)	37.5	4
1987	9	3	0	2	75	T(,4,0.01,0.2)	37.5	5
1988	9	3	0	2	75	T(entropy,2,0.01,0.2)	50.0	0
1989	9	3	0	2	75	T(entropy,2,0.01,0.6)	50.0	1
1990	9	3	0	2	75	T(entropy,4,0.01,0.2)	50.0	2
1991	9	3	0	2	75	T(entropy,4,0.01,0.6)	50.0	3
1992	10	3	0	2	75	RF(100,half,all)	57.5	7
1993	10	3	0	2	75	RF(50,half,all)	57.5	6
1994	10	3	0	2	75	T(,2,0.01,0.2)	62.5	4
1995	10	3	0	2	75	T(,4,0.01,0.2)	62.5	5
1996	10	3	0	2	75	T(entropy,2,0.01,0.2)	50.0	0
1997	10	3	0	2	75	T(entropy,2,0.01,0.6)	50.0	1
1998	10	3	0	2	75	T(entropy,4,0.01,0.2)	50.0	2
1999	10	3	0	2	75	T(entropy,4,0.01,0.6)	50.0	3
2000	1	1	0	3	75	RF(100,half,all)	75.71	7
2001	1	1	0	3	75	RF(50,half,all)	75.71	6
2002	1	1	0	3	75	T(,2,0.01,0.2)	64.29	4
2003	1	1	0	3	75	T(,4,0.01,0.2)	64.29	5
2004	1	1	0	3	75	T(entropy,2,0.01,0.2)	58.93	0
2005	1	1	0	3	75	T(entropy,2,0.01,0.6)	60.71	1
2006	1	1	0	3	75	T(entropy,4,0.01,0.2)	57.14	2
2007	1	1	0	3	75	T(entropy,4,0.01,0.6)	60.71	3
2008	2	1	0	3	75	RF(100,half,all)	72.86	7
2009	2	1	0	3	75	RF(50,half,all)	72.14	6
2010	2	1	0	3	75	T(,2,0.01,0.2)	66.07	4
2011	2	1	0	3	75	T(,4,0.01,0.2)	66.07	5
2012	2	1	0	3	75	T(entropy,2,0.01,0.2)	58.93	0
2013	2	1	0	3	75	T(entropy,2,0.01,0.6)	62.5	1
2014	2	1	0	3	75	T(entropy,4,0.01,0.2)	57.14	2
2015	2	1	0	3	75	T(entropy,4,0.01,0.6)	62.5	3
2016	3	1	0	3	75	RF(100,half,all)	72.86	7
2017	3	1	0	3	75	RF(50,half,all)	72.5	6
2018	3	1	0	3	75	T(,2,0.01,0.2)	64.29	4
2019	3	1	0	3	75	T(,4,0.01,0.2)	64.29	5
2020	3	1	0	3	75	T(entropy,2,0.01,0.2)	60.71	0
2021	3	1	0	3	75	T(entropy,2,0.01,0.6)	69.64	1
2022	3	1	0	3	75	T(entropy,4,0.01,0.2)	60.71	2
2023	3	1	0	3	75	T(entropy,4,0.01,0.6)	69.64	3
2024	4	1	0	3	75	RF(100,half,all)	72.14	7
2025	4	1	0	3	75	RF(50,half,all)	71.79	6
2026	4	1	0	3	75	T(,2,0.01,0.2)	66.07	4
2027	4	1	0	3	75	T(,4,0.01,0.2)	69.64	5
2028	4	1	0	3	75	T(entropy,2,0.01,0.2)	62.5	0
2029	4	1	0	3	75	T(entropy,2,0.01,0.6)	71.43	1
2030	4	1	0	3	75	T(entropy,4,0.01,0.2)	60.71	2
2031	4	1	0	3	75	T(entropy,4,0.01,0.6)	71.43	3
2032	5	1	0	3	75	RF(100,half,all)	76.79	7
2033	5	1	0	3	75	RF(50,half,all)	77.86	6
2034	5	1	0	3	75	T(,2,0.01,0.2)	71.43	4
2035	5	1	0	3	75	T(,4,0.01,0.2)	71.43	5
2036	5	1	0	3	75	T(entropy,2,0.01,0.2)	67.86	0
2037	5	1	0	3	75	T(entropy,2,0.01,0.6)	66.07	1
2038	5	1	0	3	75	T(entropy,4,0.01,0.2)	71.43	2
2039	5	1	0	3	75	T(entropy,4,0.01,0.6)	66.07	3
2040	6	1	0	3	75	RF(100,half,all)	79.64	7
2041	6	1	0	3	75	RF(50,half,all)	77.5	6
2042	6	1	0	3	75	T(,2,0.01,0.2)	57.14	4
2043	6	1	0	3	75	T(,4,0.01,0.2)	60.71	5
2044	6	1	0	3	75	T(entropy,2,0.01,0.2)	62.5	0
2045	6	1	0	3	75	T(entropy,2,0.01,0.6)	66.07	1
2046	6	1	0	3	75	T(entropy,4,0.01,0.2)	57.14	2
2047	6	1	0	3	75	T(entropy,4,0.01,0.6)	66.07	3
2048	7	1	0	3	75	RF(100,half,all)	80.36	7
2049	7	1	0	3	75	RF(50,half,all)	79.64	6
2050	7	1	0	3	75	T(,2,0.01,0.2)	71.43	4
2051	7	1	0	3	75	T(,4,0.01,0.2)	69.64	5
2052	7	1	0	3	75	T(entropy,2,0.01,0.2)	69.64	0
2053	7	1	0	3	75	T(entropy,2,0.01,0.6)	75.0	1
2054	7	1	0	3	75	T(entropy,4,0.01,0.2)	69.64	2
2055	7	1	0	3	75	T(entropy,4,0.01,0.6)	75.0	3
2056	8	1	0	3	75	RF(100,half,all)	73.57	7
2057	8	1	0	3	75	RF(50,half,all)	72.86	6
2058	8	1	0	3	75	T(,2,0.01,0.2)	66.07	4
2059	8	1	0	3	75	T(,4,0.01,0.2)	66.07	5
2060	8	1	0	3	75	T(entropy,2,0.01,0.2)	66.07	0
2061	8	1	0	3	75	T(entropy,2,0.01,0.6)	76.79	1
2062	8	1	0	3	75	T(entropy,4,0.01,0.2)	60.71	2
2063	8	1	0	3	75	T(entropy,4,0.01,0.6)	76.79	3
2064	9	1	0	3	75	RF(100,half,all)	67.86	7
2065	9	1	0	3	75	RF(50,half,all)	67.14	6
2066	9	1	0	3	75	T(,2,0.01,0.2)	66.07	4
2067	9	1	0	3	75	T(,4,0.01,0.2)	71.43	5
2068	9	1	0	3	75	T(entropy,2,0.01,0.2)	55.36	0
2069	9	1	0	3	75	T(entropy,2,0.01,0.6)	69.64	1
2070	9	1	0	3	75	T(entropy,4,0.01,0.2)	58.93	2
2071	9	1	0	3	75	T(entropy,4,0.01,0.6)	69.64	3
2072	10	1	0	3	75	RF(100,half,all)	83.93	7
2073	10	1	0	3	75	RF(50,half,all)	82.5	6
2074	10	1	0	3	75	T(,2,0.01,0.2)	71.43	4
2075	10	1	0	3	75	T(,4,0.01,0.2)	76.79	5
2076	10	1	0	3	75	T(entropy,2,0.01,0.2)	71.43	0
2077	10	1	0	3	75	T(entropy,2,0.01,0.6)	69.64	1
2078	10	1	0	3	75	T(entropy,4,0.01,0.2)	75.0	2
2079	10	1	0	3	75	T(entropy,4,0.01,0.6)	69.64	3
2080	1	2	1	3	75	RF(100,half,all)	83.64	7
2081	1	2	1	3	75	RF(50,half,all)	87.27	6
2082	1	2	1	3	75	T(,2,0.01,0.2)	72.73	4
2083	1	2	1	3	75	T(,4,0.01,0.2)	72.73	5
2084	1	2	1	3	75	T(entropy,2,0.01,0.2)	72.73	0
2085	1	2	1	3	75	T(entropy,2,0.01,0.6)	90.91	1
2086	1	2	1	3	75	T(entropy,4,0.01,0.2)	72.73	2
2087	1	2	1	3	75	T(entropy,4,0.01,0.6)	90.91	3
2088	2	2	1	3	75	RF(100,half,all)	92.73	7
2089	2	2	1	3	75	RF(50,half,all)	90.91	6
2090	2	2	1	3	75	T(,2,0.01,0.2)	86.36	4
2091	2	2	1	3	75	T(,4,0.01,0.2)	86.36	5
2092	2	2	1	3	75	T(entropy,2,0.01,0.2)	72.73	0
2093	2	2	1	3	75	T(entropy,2,0.01,0.6)	95.45	1
2094	2	2	1	3	75	T(entropy,4,0.01,0.2)	72.73	2
2095	2	2	1	3	75	T(entropy,4,0.01,0.6)	95.45	3
2096	3	2	1	3	75	RF(100,half,all)	92.73	7
2097	3	2	1	3	75	RF(50,half,all)	90.91	6
2098	3	2	1	3	75	T(,2,0.01,0.2)	77.27	4
2099	3	2	1	3	75	T(,4,0.01,0.2)	72.73	5
2100	3	2	1	3	75	T(entropy,2,0.01,0.2)	72.73	0
2101	3	2	1	3	75	T(entropy,2,0.01,0.6)	77.27	1
2102	3	2	1	3	75	T(entropy,4,0.01,0.2)	72.73	2
2103	3	2	1	3	75	T(entropy,4,0.01,0.6)	77.27	3
